,log_return,vol_5d,vol_20d,vol_60d,log_vol_5d,log_vol_20d,log_vol_60d,vol_ratio_5_20,vol_ratio_5_60,sma_gap_20d,sma_gap_60d,sma_gap_200d,rsi_14,macd_pct,macd_hist,M2_YOY,NFCI,YIELD_SPREAD,CPI_YOY,DEBT_EQUITY,LOAN_DEPOSIT,YIELD_SPREAD_diff,DEBT_EQUITY_diff,regime_label,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime_prob_4,close
2012-11-13,-0.0034775596342302172,0.010173331273393035,0.00907455281971439,0.007179153270314954,-4.587985563718313,-4.7022811761098575,-4.9365738318016605,1.1210834820743516,1.4170656190694093,-0.02834434423528509,-0.03527556548689925,0.0033877426023389834,32.82044548622521,-0.01022896431505611,-0.0035930001519975515,6.39671056055795,-0.549,1.48,2.1996533826065034,51.77,0.4150287102662945,-0.040000000000000036,0.0,3,1.8765105796185832e-14,3.5487804664808905e-30,1.4107866811782286e-11,0.999988999160024,1.1000825077730734e-05,108.93461608886719
2012-11-14,-0.013590764142819664,0.0069510569823516225,0.009110575728265033,0.007373555354072163,-4.968861547177403,-4.6983193723125165,-4.909855280137673,0.7629657213414485,0.9427008611948361,-0.03869817200271175,-0.04768757655245581,-0.010390962064113496,28.079171194277762,-0.012056326228294462,-0.00426364687587231,6.39671056055795,-0.547,1.49,2.1996533826065034,51.77,0.4150287102662945,0.010000000000000009,0.0,3,9.184567331739962e-14,4.005025243890461e-30,8.637113072569715e-12,0.9999871395183855,1.2860472594329426e-05,107.46412658691406
2012-11-15,-0.0016936655741595576,0.005970683375458733,0.00859246027983658,0.007374107838303471,-5.120893889877572,-4.756870171906009,-4.90978035515134,0.6948747135287646,0.8096821346231332,-0.036974131883243055,-0.0486620421993289,-0.01229275271987762,27.54913589222184,-0.013398630601566954,-0.0044741934987362186,6.39671056055795,-0.547,1.5,2.1996533826065034,51.77,0.4150287102662945,0.010000000000000009,0.0,3,1.867205439776474e-12,6.681073079036616e-29,1.767575695294167e-11,0.9999410704287666,5.89295522480027e-05,107.28227233886719
2012-11-16,0.004925445799713053,0.006902003788971718,0.008612603372654626,0.0074027903545423575,-4.975943505339261,-4.754528640083955,-4.905898274908744,0.8013841448784078,0.9323516482857904,-0.0288316356625693,-0.043446425690744306,-0.00762729492169989,31.599415902639464,-0.013819473719740632,-0.0039511082977372255,6.39671056055795,-0.547,1.52,1.898817925194085,51.77,0.4142789957786986,0.020000000000000018,0.0,3,7.073515738710001e-11,8.570524752367472e-28,2.533450953809624e-10,0.9987220989768261,0.0012779006996517554,107.8119888305664
2012-11-19,0.020037260329439418,0.012427115858034464,0.010094379696057162,0.007865437240624381,-4.387874431112139,-4.595776475756358,-4.845277150803615,1.231092571531509,1.5799650391779063,-0.006809879930925744,-0.02386536733665201,0.012148052946261645,45.191706420586414,-0.012182189988984122,-0.002007673364434538,6.39671056055795,-0.547,1.52,1.898817925194085,51.77,0.4142789957786986,0.0,0.0,3,1.9144454401806133e-09,4.148841381520114e-27,7.764481287284536e-10,0.957096773992033,0.04290322331659436,109.99403381347656
2012-11-20,0.0004309912820975439,0.0121765705939812,0.009514280026255555,0.0077956061077268934,-4.408241616774438,-4.654961448332293,-4.854195023532837,1.279820497229302,1.5619786871878965,-0.004889963362487815,-0.02336198900160391,0.012340045931571675,45.44540402866161,-0.010936275333104453,-0.00061291431334351,6.39671056055795,-0.547,1.58,1.898817925194085,51.77,0.4142789957786986,0.06000000000000005,0.0,3,8.278845662175371e-09,1.9214103833535042e-26,9.79422667939376e-10,0.748210381494982,0.2517896092472346,110.04145050048828
2012-11-21,0.0018659928676577908,0.008682794480168149,0.00953761234685516,0.00775875295985422,-4.746411857403126,-4.65251210295416,-4.858933658750521,0.9103740186118101,1.1190966544617618,-0.0016180818415019171,-0.02138812695404635,0.0139733112011593,46.59923603738904,-0.009672555274494959,0.0005052483109329424,6.39671056055795,-0.547,1.59,1.898817925194085,51.77,0.4142789957786986,0.010000000000000009,0.0,3,1.087598959903757e-08,6.403619694993015e-26,1.2110133830622223e-09,0.47049265954600866,0.5295073283672938,110.24697875976562
2012-11-23,0.013533203499912279,0.008362939989965235,0.009612034363758782,0.007957502875748364,-4.78394524026732,-4.644739386024961,-4.83364003741967,0.8700489067638861,1.0509502944010862,0.012010412987274677,-0.008119504472201111,0.027469548690230994,54.22016513564824,-0.007400463531231382,0.002112423677606115,6.39671056055795,-0.547,1.6,1.898817925194085,51.77,0.41181498691123336,0.010000000000000009,0.0,4,1.2472151905409822e-08,2.4078235711840527e-26,1.255640052438226e-09,0.13627570071872055,0.863724285553864,111.74911499023438
2012-11-26,-0.0021250540276965646,0.00955396653298174,0.009602453810078794,0.007961405868482983,-4.6507988669531235,-4.645736607953253,-4.833149678077138,0.9949505326392549,1.2000351057095664,0.009851280351110825,-0.01027145916595884,0.024995825372396974,52.93536831576542,-0.005819559290776887,0.002970851849575726,6.509090531949102,-0.547,1.56,1.898817925194085,51.77,0.41181498691123336,-0.040000000000000036,0.0,4,3.248497809718629e-09,1.6235694233644713e-26,3.966077022518415e-10,0.03085625090248045,0.9691437454516199,111.51189422607422
2012-11-27,-0.005117447574280968,0.007119861898288928,0.009642694019040032,0.007988570443900243,-4.944866950054098,-4.641554746846049,-4.829743453371887,0.7383685393553262,0.891256069942448,0.005092392987526617,-0.015274045114003987,0.01950577270334164,49.8811114997326,-0.00493468012662025,0.003120664625059141,6.509090531949102,-0.547,1.54,1.898817925194085,51.77,0.41181498691123336,-0.020000000000000018,0.0,4,6.242090702750513e-10,2.6733572521083427e-27,7.947214109470905e-11,0.005211320220680045,0.9947886790749931,110.94269561767578
2012-11-28,0.008020164595083885,0.007571633493268413,0.009823898558884948,0.007998810847511938,-4.883346449702925,-4.622937233477064,-4.828462392411932,0.7707361235342218,0.9465948923674823,0.013145913069021242,-0.007543804302609369,0.027376297644977177,54.334526309202744,-0.0034912992806287093,0.003599758928952022,6.509090531949102,-0.55,1.53,1.898817925194085,51.77,0.41181498691123336,-0.010000000000000009,0.0,4,1.1663528629767307e-10,1.4563386932677743e-27,4.659787845698296e-11,0.0008069158393909033,0.9991930839970086,111.83605194091797
2012-11-29,0.004654746596885868,0.0075482205072526275,0.009877918023711338,0.007997827795459638,-4.88644343790512,-4.617453515773283,-4.828585299739587,0.7641509566219912,0.9437838248452596,0.01759226721510876,-0.0031126790324188525,0.031841491575882674,56.751709992293996,-0.0019701656679773434,0.004070369730619885,6.509090531949102,-0.55,1.53,1.898817925194085,51.77,0.41181498691123336,0.0,0.0,4,4.6774286870829036e-11,1.8391692013565882e-28,1.3420453760529196e-10,0.00020794718613282854,0.9997920526328891,112.35783386230469
2012-11-30,0.0002114264961666887,0.00525280768540466,0.009585592948405667,0.007996468253119875,-5.248992548111738,-4.647494042279427,-4.828755303138163,0.5479898545325085,0.6568909572491883,0.018055250028329084,-0.0031196972922061805,0.031724286984278205,56.86367161938767,-0.0007516184122088572,0.004230111993723231,6.509090531949102,-0.55,1.54,1.898817925194085,51.77,0.41354393898837244,0.010000000000000009,0.0,4,3.48047938772442e-12,3.293941959368008e-29,2.2320094691777456e-11,5.6612147954442906e-05,0.9999433878256241,112.381591796875
2012-12-03,-0.004936782721949894,0.005809267037245905,0.009435367956844357,0.008023100836786569,-5.148300871455938,-4.663290101786473,-4.8254302938256135,0.615690565944691,0.724067558843327,0.01308161084644266,-0.00817828836031953,0.0263128758999156,53.39589017671662,-0.00018242230011692988,0.0038591701066867288,6.509090531949102,-0.55,1.53,1.898817925194085,51.77,0.41354393898837244,-0.010000000000000009,0.0,4,1.5227674622349582e-12,2.4670276234576275e-30,4.419655401620071e-12,5.3848304603710734e-05,0.9999461516892111,111.82815551757812
2012-12-04,-0.001415153573580346,0.005095812254816421,0.009426844442637021,0.007585603001969251,-5.279336203067473,-4.664193867962675,-4.881503170070711,0.5405639486070636,0.6717741824207686,0.011866382133402631,-0.009377513618264666,0.02459361177774988,52.41229913821917,0.00015593290089454273,0.00336259906440987,6.509090531949102,-0.55,1.52,1.898817925194085,51.77,0.41354393898837244,-0.010000000000000009,0.0,4,1.5079410440076025e-12,3.4834741831349796e-30,9.827648688788261e-12,6.980740034142058e-05,0.9999301925882954,111.67001342773438
2012-12-05,0.0017685610725056934,0.0035776271348889363,0.009252164183354731,0.007571141797512182,-5.633055509809707,-4.682897789055446,-4.883411391002912,0.3866800311785787,0.47253468902993156,0.01418786104630132,-0.007384557201697839,0.02614292984691846,53.56374068102037,0.0005596673385737574,0.003008533863282519,6.509090531949102,-0.556,1.5,1.898817925194085,51.77,0.41354393898837244,-0.020000000000000018,0.0,4,2.650025927955137e-12,1.226650593632586e-29,1.8283112872895968e-11,0.00011247254162427065,0.9998875274368175,111.86768341064453
2012-12-06,0.0033862635675587834,0.0031945053847714754,0.007625415338211092,0.007550977842629666,-5.74632301228502,-4.876268487387069,-4.886078208527534,0.41892870657992254,0.423058503328752,0.016804469905556285,-0.003928167862544019,0.029342805326985744,55.775874095514865,0.001136553367309613,0.0028617131271978335,6.509090531949102,-0.556,1.49,1.898817925194085,51.77,0.41354393898837244,-0.010000000000000009,0.0,4,3.3190644831051393e-12,6.480877196502733e-29,4.5654446167517735e-11,0.00017600859699049874,0.9998239913537945,112.24713897705078
2012-12-07,0.003024284107715963,0.0035159513302532347,0.007003428179127005,0.007552591603136521,-5.650445141617574,-4.961355509934971,-4.885864515927412,0.502032895936902,0.46552912099643956,0.018290799816572667,-0.0008252304947720113,0.03214673846432503,57.71932897674405,0.0018131864621214774,0.002826509384181463,6.509090531949102,-0.556,1.55,1.898817925194085,51.77,0.41310288400260287,0.06000000000000005,0.0,4,4.3178425279770646e-12,4.2703726618742205e-28,1.182747585135599e-10,0.00032297356350907854,0.9996770263137297,112.58712005615234
2012-12-10,0.00042079591480726543,0.001974619126367632,0.007006467301251226,0.00753961962884937,-6.2273797466352985,-4.960921656281151,-4.887583545336976,0.28182806562374185,0.26189903782572926,0.017152073681918845,-0.00026985792422662414,0.03228727530998432,57.99639502382365,0.0023579203715203773,0.00269665358490875,6.509090531949102,-0.556,1.54,1.898817925194085,51.77,0.41310288400260287,-0.010000000000000009,0.0,4,8.605925651672482e-12,2.356138109103713e-27,1.8271144757358753e-10,0.0005776930433966812,0.999422306764617,112.63450622558594
2012-12-11,0.006785665572020626,0.0023780273205296523,0.007100551790226415,0.007327547327561828,-6.0414839919108925,-4.9475827810213735,-4.916114426503896,0.33490739745084297,0.32453250920467525,0.022191112934559776,0.006816309156603584,0.0389947587833781,62.30197222738855,0.0032792527610939278,0.0028925561800780537,6.509090531949102,-0.556,1.58,1.898817925194085,51.77,0.41310288400260287,0.040000000000000036,0.0,4,1.6376596246693892e-11,1.1840981713999528e-26,3.144690170806604e-10,0.000983776498009898,0.9990162231717029,113.40140533447266
2012-12-12,0.00048744323474034354,0.0026117947466495423,0.00699903044148524,0.0073023541448755695,-5.947717651570777,-4.961983647879244,-4.919558497215703,0.37316522173824157,0.3576647605460727,0.020609407887538067,0.007654736995893696,0.039186176923025284,62.59962882491991,0.004013154375806118,0.0029013169931922326,6.509090531949102,-0.564,1.65,1.898817925194085,51.77,0.41310288400260287,0.06999999999999984,0.0,4,2.7941725416111598e-11,7.350202731991732e-26,6.074880131112001e-10,0.0015385070027599615,0.9984614923609104,113.45669555664062
2012-12-13,-0.006150407859495648,0.004723897066222013,0.006286285721251996,0.007330460093194788,-5.3551211704225175,-5.06938488805209,-4.915716996541188,0.7514607632694728,0.644420269146193,0.011940621685465391,0.0018667832968159992,0.03254895320391005,56.549543213573294,0.004079555409590541,0.0023686869611182094,6.509090531949102,-0.564,1.68,1.898817925194085,51.77,0.41310288400260287,0.030000000000000027,0.0,4,6.109904506166237e-11,3.904719512746813e-25,1.000431410308033e-09,0.0021730737477448888,0.9978269251912875,112.76103210449219
2012-12-14,-0.003722732084945259,0.0049294108458164615,0.006371719371879692,0.007342951184577442,-5.312535801959881,-5.055885928726557,-4.91401444842017,0.7736390380862394,0.6713119455526013,0.005896686985787936,-0.0014185721736740264,0.028447823258107352,53.21365823095016,0.0037833307383150654,0.0016528650520127807,6.509090531949102,-0.564,1.68,1.898817925194085,51.77,0.4087973503791449,0.0,0.0,4,1.3587576892722453e-10,1.0500582269717726e-24,1.6856567783975269e-09,0.0025691133550808875,0.9974308848242328,112.34203338623047
2012-12-17,0.011683550947674532,0.007381944281420867,0.00668932610835295,0.007507065009708377,-4.908718222300287,-5.007242141103626,-4.891910700550205,1.1035407994540805,0.9833329366236073,0.015059471211541275,0.010571432984446405,0.04023035089228366,61.01707850025398,0.004382197300228466,0.001821182538376123,6.509090531949102,-0.564,1.73,1.8663973503508346,53.86,0.4087973503791449,0.050000000000000044,2.0899999999999963,4,1.0388563908268549e-10,2.3222426362963786e-24,4.088235082359702e-09,0.002318413967864666,0.9976815818401531,113.66228485107422
2012-12-18,0.011067448168644165,0.008294446364133814,0.005687323378156503,0.007647884500543985,-4.792169100890393,-5.169515549577331,-4.873326205263392,1.4584094859087102,1.0845412693593686,0.024100109328849317,0.02188515994515483,0.05142334705456242,66.7407617643095,0.005660665351069961,0.0025022705736619973,6.509090531949102,-0.564,1.78,1.8663973503508346,53.86,0.4087973503791449,0.050000000000000044,0.0,4,9.397516865985663e-11,2.497685532445869e-24,6.241412123173292e-09,0.001984484698892967,0.9980155089665718,114.9272232055664
2012-12-19,-0.007456630000549058,0.00949214686657373,0.006076172078047675,0.007707156389138837,-4.657290467859364,-5.103380373706969,-4.865605980561505,1.5621919104081128,1.2316016942319161,0.014669396857988959,0.014481464142338307,0.04325183409574129,60.30476940373037,0.00608820395578757,0.0023249361384002987,6.509090531949102,-0.576,1.77,1.8663973503508346,53.86,0.4087973503791449,-0.010000000000000009,0.0,4,1.152657693813344e-10,1.4030701669982273e-24,2.6488314440100815e-09,0.0016398745092804804,0.9983601227269898,114.07344055175781
2012-12-20,0.005735590290726707,0.00868105421773472,0.006139685296583275,0.007742673062511597,-4.7466123040287025,-5.09298179276478,-4.861008294088831,1.413924948655872,1.1211960194685953,0.01847539553190347,0.0203802061880749,0.048784130023159955,63.23877173619891,0.006740676905661704,0.0023991454949609213,6.509090531949102,-0.576,1.75,1.8663973503508346,53.86,0.4087973503791449,-0.020000000000000018,0.0,4,9.800220507141364e-11,5.347673786724133e-25,1.4591576124614625e-09,0.00133092128341033,0.9986690771601867,114.72959899902344
2012-12-21,-0.009118617719268772,0.010028275968640773,0.005986141918031704,0.0077084770217302236,-4.60234657925614,-5.11830816150796,-4.865434643768599,1.6752486168817993,1.3009412806668592,0.008362653442827384,0.01115326613609624,0.03888442808624215,56.145610964784495,0.006537575069066313,0.001725019076660064,6.509090531949102,-0.576,1.71,1.8663973503508346,53.86,0.40874209695967323,-0.040000000000000036,0.0,4,1.285857465577115e-10,1.6883115303418586e-25,3.9546786575309907e-10,0.0012984848475658785,0.9987015146278377,113.68817901611328
2012-12-24,-0.0030860240148770845,0.008689441434193378,0.006015150566203346,0.007684048110071034,-4.745646618618394,-5.11347389808103,-4.868608773024236,1.4445925066308019,1.130841622764521,0.00444224021106554,0.008029404118665928,0.03537137328292328,53.953418002194894,0.006028346191913783,0.0009607324770044114,6.509090531949102,-0.576,1.73,1.8663973503508346,53.86,0.40874209695967323,0.020000000000000018,0.0,4,1.4253670433919962e-10,1.1501705697050948e-25,1.1026418210977122e-10,0.0013997485033672046,0.9986002512440678,113.33787536621094
2012-12-26,-0.004223934941243679,0.005769119769958499,0.0059719558316262585,0.007603156023823456,-5.155235762966313,-5.1206807952424125,-4.879191851596476,0.9660352374688405,0.758779610977566,-0.0006406272813722635,0.0040022805871875455,0.030738701001118418,51.02736922823393,0.005230653367781601,0.00011327128902378393,7.567332933710924,-0.588,1.68,1.8663973503508346,53.86,0.40874209695967323,-0.050000000000000044,0.0,4,2.97490363680468e-10,8.314909105941353e-26,4.512837591042565e-11,0.001954107486687885,0.9980458921708723,112.86015319824219
2012-12-27,-0.0013414834516938853,0.005390854308553954,0.005743450215817894,0.0075825108806134335,-5.223051407816767,-5.159695166333524,-4.881910883438712,0.9386090426460276,0.7109589941159211,-0.0023658650255726776,0.0028216027299647894,0.02909632501055537,50.10064630948883,0.0044250706674173555,-0.0005593447210708044,7.567332933710924,-0.588,1.66,1.8663973503508346,53.86,0.40874209695967323,-0.020000000000000018,0.0,4,4.6473096473939687e-10,6.28910164535875e-25,1.956623586186551e-11,0.0023666805309805286,0.9976333189841418,112.70885467529297
2012-12-28,-0.010866809237310218,0.0040739238815605434,0.006169528694795595,0.007697517864744095,-5.503148645308736,-5.088132830563385,-4.866857357318153,0.6603298376741755,0.5292516306093668,-0.012769405381082732,-0.0076298171278619265,0.017862568804114076,43.284598433640156,0.002907233135300745,-0.0017053138495907961,7.567332933710924,-0.588,1.72,1.8663973503508346,53.86,0.4069301674797203,0.06000000000000005,0.0,4,3.523676455165922e-09,1.285383089342195e-25,2.696244525346309e-11,0.002941409003882103,0.9970585874455922,111.4906997680664
2012-12-31,0.016853399256774836,0.010366642058996543,0.007277350044794689,0.008011577620786879,-4.5691621221981125,-4.922988487875278,-4.826867580892379,1.4245078215540214,1.293957638517937,0.003563673127263245,0.009364573197330861,0.034954181422281794,53.81141559645565,0.0029526728139545886,-0.0012662307820674812,7.567332933710924,-0.588,1.73,1.8663973503508346,53.86,0.4069301674797203,0.010000000000000009,0.0,4,8.438625251386244e-10,8.065086717184702e-27,2.671746562215552e-12,0.0005505738307091909,0.9994494253224134,113.3856201171875
2013-01-02,0.025307329638916194,0.01524660283249148,0.00903120333378897,0.008644180407270267,-4.183398565827069,-4.707069660875698,-4.750868969746605,1.6882138812497414,1.7637997027072903,0.02725612171405367,0.034991350938262,0.06115672912222525,64.64843297079693,0.004911391416124502,0.0006383338462611294,7.567332933710924,-0.6,1.78,1.8663973503508346,53.86,0.4069301674797203,0.050000000000000044,0.0,4,3.132874459316261e-11,4.055650695848705e-28,1.4545315772799515e-12,2.3945586426904177e-05,0.9999760543807779,116.2917251586914
2013-01-03,-0.0022618178441781455,0.014967856156718749,0.0090498068546436,0.008601856160543557,-4.201850300110056,-4.705011863526378,-4.75577726638984,1.653942056126701,1.740072825836804,0.02296582750820786,0.03257631418946305,0.058456619764749584,63.20461427017596,0.006281806019308758,0.0015992581065942188,7.567332933710924,-0.6,1.84,1.8663973503508346,53.86,0.4069301674797203,0.06000000000000005,0.0,4,9.37287656215487e-13,9.346898600526797e-30,1.0204351523145906e-12,1.0438535328505365e-05,0.9999895614618285,116.02899169921875
2013-01-04,0.0043818462538262855,0.014522427090666793,0.00906643789078918,0.008619830836904048,-4.232061128549728,-4.70317582730019,-4.753689818988188,1.6017786991537755,1.6847693841614597,0.025346934172030045,0.03695663386195114,0.06279711411888989,64.84442481199002,0.007592167155918205,0.0023440740480094374,7.567332933710924,-0.6,1.86,1.8663973503508346,53.86,0.4024320219804987,0.020000000000000018,0.0,4,4.1845331447719284e-13,5.583699829991984e-32,2.244785955735614e-13,1.3134963268778063e-06,0.9999986865031574,116.53852844238281
2013-01-07,-0.0027367148399522153,0.012360446105981242,0.009121980537146574,0.008615442990180938,-4.39325373488699,-4.697068334311812,-4.754198989525532,1.3550178117182965,1.4346849163842768,0.02076065853463782,0.03395715703565849,0.0595857521061669,62.955781046876965,0.00835863059228766,0.0024769242232544784,7.567332933710924,-0.6,1.85,1.8663973503508346,53.86,0.4024320219804987,-0.010000000000000009,0.0,4,1.099318642067827e-13,2.8109552326105904e-34,7.574006258055527e-15,2.328390340145239e-07,0.9999997671602885,116.22003173828125
2013-01-08,-0.0028814168807199665,0.012097944357995664,0.009173628592336315,0.008523028574103206,-4.414719728580956,-4.691422368438515,-4.764983534860103,1.3187741618515418,1.4194419569065695,0.016351426020683624,0.03069435960848166,0.05623876699562347,60.94861843851562,0.008642922283593766,0.0021953950611627816,7.567332933710924,-0.6,1.82,1.8663973503508346,53.86,0.4024320219804987,-0.030000000000000027,0.0,4,1.994707227686264e-14,2.846084314739619e-35,5.7839787040061804e-15,1.922616126357781e-07,0.9999998077382954,115.88563537597656
2013-01-09,0.0025387510600877817,0.003404767007628292,0.009173422025414628,0.00848242637360124,-5.682578768262747,-4.691444886163679,-4.769758741143,0.3711556056393689,0.40139069384964055,0.017353140466249917,0.032869544377361226,0.058572526125870716,62.09509867975306,0.008928349200150232,0.0019977359071020467,7.567332933710924,-0.615,1.82,1.8663973503508346,53.86,0.4024320219804987,0.0,0.0,4,1.1142169021600889e-14,1.2093270224851743e-35,2.6854223408379414e-14,2.346911943541317e-07,0.9999997653085577,116.18021392822266
2013-01-10,0.007918605289156543,0.004667351630603377,0.009210877875803934,0.008537473118601906,-5.367163470819385,-4.687370115580497,-4.763290202716609,0.5067216929304913,0.54669005287219,0.023781530749698687,0.04050033606825654,0.06660672057707862,65.5137958434727,0.009625067686154799,0.002199294773547881,7.567332933710924,-0.615,1.85,1.8663973503508346,53.86,0.4024320219804987,0.030000000000000027,0.0,4,1.0208391379399348e-14,1.0112219225622111e-35,5.3825761740313297e-14,2.3063661979239842e-07,0.9999997693630842,117.10385131835938
2013-01-11,-6.782414888257906e-05,0.004483109569091274,0.00921526383976151,0.008523116933773138,-5.407438373087821,-4.686894056717159,-4.764973167745744,0.4864873808330697,0.525994140867269,0.02208616851819012,0.03979394034275163,0.0662279961875627,65.45912453915881,0.010111690930536077,0.00214833148329718,7.567332933710924,-0.615,1.82,1.8663973503508346,53.86,0.4026613751961989,-0.030000000000000027,0.0,4,8.497400380242473e-15,8.212960301937079e-36,4.8845023207024404e-14,1.8438470296682913e-07,0.9999998156145181,117.09590911865234
2013-01-14,-0.0006804505966373055,0.004141145431119415,0.009053555078309471,0.00846433012493697,-5.486782855228724,-4.704597772073828,-4.771894401207978,0.4574054496051812,0.489246682252986,0.019497603220413717,0.0386087880601651,0.06518390006633346,64.87442247188213,0.010329968179741224,0.0018889505726619685,7.567332933710924,-0.615,1.81,1.8663973503508346,53.86,0.4026613751961989,-0.010000000000000009,0.0,4,6.632534227888218e-15,2.3995965818308554e-36,2.062623756938019e-14,1.2773942623353626e-07,0.9999998722596583,117.0162582397461
2013-01-15,0.0006804505966373354,0.0034817997122957873,0.008963948001039912,0.008369471816531821,-5.660205960170544,-4.7145445239259764,-4.783164500828928,0.3884225691505419,0.41601188087142527,0.018083214811197346,0.03900308014621423,0.06555968633095133,65.20909101700279,0.010425073408860107,0.0015918380348323748,7.567332933710924,-0.615,1.77,1.8663973503508346,53.86,0.4026613751961989,-0.040000000000000036,0.0,4,4.093319501611994e-15,7.220843067085427e-37,1.0890158399073987e-14,8.903605853504438e-08,0.9999999109641107,117.09590911865234
2013-01-16,-0.0001365092311193409,0.003596928287513262,0.008682138424367013,0.008351131261535033,-5.627675051216553,-4.746487418397811,-4.78535826887266,0.4142905942870293,0.43071150181539664,0.016434106615048405,0.03863139381711744,0.06505692454216194,65.07510037104612,0.010376814553563074,0.0012338986232477873,7.567332933710924,-0.627,1.76,1.6232610272301828,53.86,0.4026613751961989,-0.010000000000000009,0.0,4,2.7560468960459026e-15,1.0306547715419988e-37,4.493370428592485e-15,5.89700786917475e-08,0.9999999410301843,117.07992553710938
2013-01-17,0.006440096789405133,0.0029430918483613747,0.008472355848106492,0.008380976833633376,-5.828294601124566,-4.770946668719695,-4.7817908040222274,0.3473758540275588,0.3511633436988593,0.021710956282231963,0.04494738051720093,0.07156400370398242,68.38589222588429,0.010666120782498451,0.0012655175372435629,7.567332933710924,-0.627,1.82,1.6232610272301828,53.86,0.4026613751961989,0.06000000000000005,0.0,4,1.1647475037606586e-15,1.3183347281470837e-38,1.4251994896374664e-15,2.4145629450113845e-08,0.999999975854735,117.83636474609375
2013-01-18,0.002226906300157895,0.002864644569222213,0.008221595280489208,0.008074680324248547,-5.8553109961197665,-4.800991015691572,-4.819021998985408,0.3484292854964954,0.35476879011786827,0.022204765355478884,0.04654424978684735,0.07360473857469385,69.4683779483774,0.010976794977757583,0.0012776821624537107,7.567332933710924,-0.627,1.79,1.6232610272301828,53.86,0.405634985675663,-0.030000000000000027,0.0,4,5.314588227144318e-16,1.8855749435018102e-39,7.219313589612939e-16,2.756054927144841e-08,0.9999999724386729,118.09906768798828
2013-01-22,0.0053785200635202745,0.0028841631887346203,0.008212831506915432,0.008097006769217195,-5.848520476994301,-4.802057529847233,-4.8162608202630475,0.3511776889987424,0.3562011581488966,0.025938694749456426,0.05135625389239373,0.07899138043866638,71.97391667542554,0.011481986942772608,0.0014679207689905546,7.567332933710924,-0.627,1.78,1.6232610272301828,53.86,0.405634985675663,-0.010000000000000009,0.0,4,3.1189723939165527e-16,1.919163542837369e-39,2.9093845331588076e-15,3.395748439048665e-08,0.9999999660431064,118.73597717285156
2013-01-23,0.0016081684641026449,0.002729958202010228,0.007808316417546544,0.007862615556713918,-5.903468980521441,-4.852565905904217,-4.845635959866263,0.34962187186415405,0.3472073869463332,0.02526937475380353,0.051942640994986355,0.08026119221378258,72.69788185592554,0.011902308981379457,0.0015234673365889465,7.567332933710924,-0.637,1.78,1.6232610272301828,53.86,0.405634985675663,0.0,0.0,4,3.490545946377748e-16,3.393247923508702e-39,7.16323360782935e-15,6.772174084972627e-08,0.9999999322790268,118.92707824707031
2013-01-24,0.00026805473724034694,0.002613431372564699,0.007723176423438357,0.00784697691276863,-5.947091218979598,-4.863529545756102,-4.847626928014108,0.33838814877171997,0.33304945351783993,0.02306538634962485,0.051067063824808745,0.08008004736966412,72.82401365367862,0.01212857209415479,0.0014020097393522522,7.567332933710924,-0.637,1.8,1.6232610272301828,53.86,0.405634985675663,0.020000000000000018,0.0,4,5.153685495819969e-16,1.1515130142281686e-38,2.6168049674721506e-15,1.1398513894552087e-07,0.9999998860148546,118.9589614868164
2013-01-25,0.005606109712845206,0.002368861488222852,0.007589724641457625,0.007865352533988141,-6.045345823972897,-4.880959967355544,-4.845287920337435,0.31211428610773767,0.301176772177269,0.02583162633132452,0.05576094461017567,0.08558566063012596,75.39205765152265,0.01254804937975536,0.0015051624521614983,7.567332933710924,-0.637,1.9,1.6232610272301828,53.86,0.4059168200699756,0.09999999999999987,0.0,4,1.6635149938788856e-15,9.619765876285745e-38,8.40159971962174e-14,7.192245994429979e-07,0.9999992807754865,119.62773132324219
2013-01-28,-0.001198433679767848,0.00305159146372157,0.007585571731646402,0.007868083711837266,-5.792092033064483,-4.881507292404465,-4.844940738979989,0.4022889205556614,0.38784430561288435,0.02163501502167664,0.05329801225962383,0.08363811305245861,73.78337880198983,0.012706499142827675,0.0013202960914503632,6.903542903952498,-0.637,1.93,1.6232610272301828,53.86,0.4059168200699756,0.030000000000000027,0.0,4,5.627708636833481e-15,6.491485103631627e-37,2.1567995064453594e-14,9.752039190560614e-07,0.9999990247966005,119.48445129394531
2013-01-29,0.003923824861394154,0.002742245605702527,0.006856816187274967,0.007874958688802378,-5.898978130116442,-4.982512057620084,-4.8440673401505645,0.399929869899626,0.34822349095009253,0.021953869144000215,0.05616586588515671,0.08726863546187702,75.62011885088585,0.012936813375388673,0.001276160201501694,6.903542903952498,-0.637,1.96,1.6232610272301828,53.86,0.4059168200699756,0.030000000000000027,0.0,4,5.7085706515665005e-15,6.281951025282031e-37,5.920937675737868e-15,1.6368799930067973e-06,0.9999983631200603,119.95420837402344
